Altitude_ft,Density_slug_ft3,Motor,Prop,Voltage_V,Thrust_g,RPM,InputPower_W,Reason,Feasible,Meets_30ft,S_TO_ft,T_TO_s,V_pitch_mph,V_stall_mph,V_max_mph,V_cruise_mph,n_turn,V_turn_mph,R_turn_ft,Lap_time_s,First_lap_s,N_laps_5min,Mission_energy_Wh,MotorProp_lb,Battery_lb,Total_lb
1300,0.002287742906737837,VL8020 KV170,VZ28*10.8,42.11,18321.0,4964,4616.0,OK,True,False,30.316740579265893,1.2423215025259613,50.768168280000005,27.739666347801517,44.999988,40.4999892,1.5,40.75609753579421,99.33177519589019,54.552122098645555,60.794443601171515,5,52.9822789600112,,0.9125452487564052,30.753402948756406
1300,0.002287742906737837,VL8022 KV170,VZ29*11,42.33,20308.0,4916,5062.0,OK,True,True,27.452272120938392,1.1229451452014334,51.20831967777778,27.788771184409924,46.363624,41.727261600000006,1.5,40.82853913126802,99.68520193336981,53.59894368965292,59.721888834854354,5,52.90940757788833,,0.91129014167472,30.86237884167472
1300,0.002287742906737837,VL1028 KV190,G29*9.5,43.31,24564.0,5638,7679.0,OK,True,True,23.126584758230845,0.9403260920942421,50.7206304138889,27.953363427783547,46.363624,41.727261600000006,1.5,41.0749556512211,100.89211298567727,53.725199437161905,59.66552552925614,5,54.35863491381275,,0.936251044560077,31.229055844560076
1300,0.002287742906737837,VL1032 KV180,G30*10.5,43.32,29275.0,5519,8321.0,OK,True,True,19.322582195491716,0.785642281385094,54.876405820833334,27.949715805158803,51.13635,46.022715000000005,1.9,46.22911440244305,88.4441091218652,46.021619020691716,51.80726130207681,3,34.68546995981126,,0.5974084436156178,31.220906243615616
2600,0.002201214321064497,V505 KV260,P16*5.8,47.16,7500.0,10606,1990.36,OK,True,False,77.32247902149246,3.1760942115553767,58.25263598111111,27.66359655656591,42.954534,38.6590806,1.1,36.818172000000004,197.77564739483853,81.29785163741231,89.47394584896769,3,37.47881822024048,,0.64551993925552,29.428160039255523
2600,0.002201214321064497,V505 KV261,P17*5.8,46.93,8741.0,10075,2483.87,OK,True,False,65.91004977353411,2.7031584485383067,55.33615948611112,27.71231304906778,42.954534,38.6590806,1.2,36.422455187218695,133.71191683439324,66.7276105856383,74.4307690341766,4,43.50190245181923,,0.7492590951822631,29.531899195182266
2600,0.002201214321064497,V602 KV180,V22*7.4,46.81,9749.0,5700,1989.62,No T>=D (n=1),False,False,,,,,,,,,,,,0,,,,
2600,0.002201214321064497,V605 KV210,V22*7.4,46.6,12761.0,7036,3182.62,OK,True,False,44.99517702780746,1.8359924797099998,49.305289882222226,27.854421073830135,41.590898,37.4318082,1.2,36.60868658845321,135.08277549751176,68.04494293936109,74.8809354190711,4,44.49203293905924,,0.7663127004539748,29.835553400453975
2600,0.002201214321064497,V804 KV170,G26*8.5,46.0,16015.5,5928,4147.46,OK,True,False,37.31463490297619,1.503825103323632,47.71589636666667,28.202745424832475,41.590898,37.4318082,1.2,37.06559256992145,138.47570173629373,68.43952455745499,74.94334966077862,4,46.4870678545088,,0.8006743713547435,30.586416571354746
2600,0.002201214321064497,V804 KV170,G27*8.8,45.68,17271.5,5546,4837.44,OK,True,False,34.52451158579416,1.3910781433382196,46.21665434222223,28.209311006277197,40.227262,36.2045358,1.2,37.07362881932768,138.5357545149161,69.68137555249888,76.0724536958371,4,47.313994861688116,,0.8149170261873034,30.600659226187304
2600,0.002201214321064497,V804 KV170,G28*9.2,45.53,17357.91,5380,5177.43,OK,True,False,34.33748951496682,1.3836255791640555,46.87119962222222,28.20747342731723,40.90908,36.818172000000004,1.2,37.07140437285581,138.51913050830592,69.05170814169105,75.43533372085511,4,47.082534626447476,,0.8109304491262391,30.59667264912624
2600,0.002201214321064497,V807 KV170,G27*8.8,45.52,19849.0,5785,5308.27,OK,True,False,30.206340836407634,1.2139239707781029,48.20832047777778,28.281533671251708,42.954534,38.6590806,1.3,38.688043315533015,120.47224490477542,61.953536867729156,68.16746083850725,4,44.9030562630376,,0.7733919992079527,30.757549999207953
2600,0.002201214321064497,V807 KV170,G28*9.2,45.34,20721.0,5649,5647.55,OK,True,True,29.211084256706297,1.1707737973116341,49.21475960333333,28.36263545556605,44.31817,39.886353,1.4,40.2566062003332,110.5851266544321,57.7243177025785,63.895091499890135,5,55.15975669851925,,0.9500492407241368,30.934207240724138
2600,0.002201214321064497,V807 KV170,G29*9.5,44.71,20997.0,5200,6782.02,OK,True,True,28.52142902328109,1.146011927668758,46.78029055555556,28.289075194099343,41.590898,37.4318082,1.3,38.69477073739474,120.51414612335917,63.11468014197484,69.2606920696436,4,45.855571552440225,,0.7897977355932871,30.773955735593287
2600,0.002201214321064497,V10 KV160,G29*9.5,45.23,25171.0,5539,6084.92,OK,True,True,24.130257673611446,0.9649219239750452,49.83000565138889,28.42745157649928,45.681806,41.113625400000004,1.5,41.765133411647994,104.3111557215506,54.566581190161315,60.53150311413636,5,55.057974024838344,,0.9482961773018679,31.075754477301867
2600,0.002201214321064497,V10 KV160,G30*10.5,44.82,27976.0,5318,6988.97,OK,True,True,21.665618732935226,0.8662297747091083,52.87782680833333,28.431959359030152,49.090896,44.1818064,1.7,44.469362899816474,96.17206262093579,49.393810554283775,55.260040328992886,5,55.63022608340753,,0.9581524142812646,31.085610714281266
2600,0.002201214321064497,V10L KV170,G29*9.5,44.53,28869.0,5888,7673.5,OK,True,True,21.094359720219348,0.8422539184283452,52.96968284444444,28.46528584854299,49.090896,44.1818064,1.7,44.52933673578923,96.43164344351186,49.41880061259896,55.261054531027305,4,45.14375821351828,,0.7775377518178646,31.158527351817863
2600,0.002201214321064497,V10L KV170,G30*10.5,44.08,31798.0,5651,8650.57,OK,True,True,19.137793014931763,0.7638537427333199,56.18890547083333,28.476104328295317,52.499986,47.2499874,1.9,47.09305891149142,91.78074224648357,45.558357003408446,51.322210746141764,4,46.51911810068216,,0.8012263917744209,31.18221599177442
2600,0.002201214321064497,VL5009 KV170,DZ17*6.2,45.6,8624.0,9665,2357.0,OK,True,False,67.12409825716924,2.750490774044368,56.74525001944445,27.73698553210202,43.636352,39.272716800000005,1.2,36.45502102304552,133.9511311867964,66.20458788681015,73.95507866085451,4,43.35633801191864,,0.7467519524049692,29.584507552404972
2600,0.002201214321064497,VL6011 KV180,P22*6.6,43.7,9992.0,7011,2364.0,OK,True,False,54.674396308201715,2.2660216787670993,43.818738315000004,27.417773385296574,34.090900000000005,30.681810000000002,1.0,32.901704243489625,72376.03810173504,18891.987246486067,18899.253268164834,0,1.4880209023903952,,0.025629067514280568,28.907477067514282
2600,0.002201214321064497,VL6013 KV210,P22*6.6,44.56,12517.0,7195,3447.0,OK,True,False,45.68051946253065,1.866326911815625,44.96873800833333,27.81713881316328,36.818172000000004,33.1363548,1.1,35.00564756997398,178.78233391290522,84.9110038291528,91.77733074096842,3,39.4740153259894,,0.6798844036561151,29.755738963656114
2600,0.002201214321064497,VL7015 KV190,P24*7.2,43.32,13839.0,6584,3266.0,OK,True,False,42.06857587476278,1.709073367277126,44.890897120000005,27.974742488162345,37.499990000000004,33.749991,1.1,35.20399125443614,180.81405218179947,84.41071998886804,91.11979335614517,3,39.64978262381013,,0.6829117481883148,30.093868548188315
2600,0.002201214321064497,VL8015 KV170,G26*8.5,43.77,14233.0,5278,3684.0,OK,True,False,39.492468727010824,1.6177034820995457,42.48389018611111,27.74133797944765,35.454536000000004,31.909082400000006,1.0,33.2900019570535,74094.44665951552,19112.711847652914,19119.329551135015,0,1.6554498966818685,,0.028512796493927975,29.593792996493928
2600,0.002201214321064497,VL8018 KV180,G26*8.5,42.48,16107.0,5657,4043.0,OK,True,False,36.536070320650374,1.4779182228228902,45.534552251388895,28.090258273977888,39.545444,35.59089960000001,1.1,35.35625285075802,182.38152068750352,82.51119013713392,88.98910835995682,3,39.389347380504326,,0.6784261173594331,30.342914217359432
2600,0.002201214321064497,VL8020 KV170,VZ28*10.8,42.11,18321.0,4964,4616.0,OK,True,False,32.839298677606145,1.3195427527209296,50.768168280000005,28.290167963322688,44.999988,40.4999892,1.4,40.154376228742784,110.02418717200588,57.146547774731005,63.46609052745193,5,54.3136124073193,,0.935475595198627,30.77633329519863
2600,0.002201214321064497,VL8022 KV170,VZ29*11,42.33,20308.0,4916,5062.0,OK,True,True,29.74245314521943,1.192885386166507,51.20831967777778,28.341515925589754,45.681806,41.113625400000004,1.4,40.229121042541216,110.43417443308438,56.6877099944774,62.88059538064391,5,54.40600449661922,,0.9370669190104425,30.88815561901044
2600,0.002201214321064497,VL1028 KV190,G29*9.5,43.31,24564.0,5638,7679.0,OK,True,True,24.739409017273232,0.9893176500305881,50.7206304138889,28.421354688248627,46.363624,41.727261600000006,1.5,41.76357342820661,104.30336354547399,54.07802461380932,60.067342263839905,4,44.68413320310662,,0.7696213573611944,31.062426157361195
2600,0.002201214321064497,VL1032 KV180,G30*10.5,43.32,29275.0,5519,8321.0,OK,True,True,20.897112694779857,0.8333687037167552,54.876405820833334,28.496257165249187,50.454532,45.40907880000001,1.8,45.875816664857666,94.01596876250066,47.588883047563385,53.42225175128014,3,35.00255401081482,,0.6028697704947075,31.226367570494705
4900,0.002054281495008604,V505 KV260,P16*5.8,47.16,7500.0,10606,1990.36,OK,True,False,89.46634200847832,3.549200321442544,58.25263598111111,28.648048212865298,41.590898,37.4318082,1.1,36.05155230558336,189.62531222492984,81.49604409459815,90.04524441604069,3,38.93673221916423,,0.6706304576954205,29.453270557695422
4900,0.002054281495008604,V505 KV261,P17*5.8,46.93,8741.0,10075,2483.87,OK,True,False,75.70858168859486,3.0033234733931193,55.33615948611112,28.649003975013933,41.590898,37.4318082,1.1,36.052700474160844,189.63739077789452,81.49747936045574,89.50080283384887,3,39.050836458928416,,0.6725957427662715,29.455235842766275
4900,0.002054281495008604,V602 KV180,V22*7.4,46.81,9749.0,5700,1989.62,No T>=D (n=1),False,False,,,,,,,,,,,,0,,,,
4900,0.002054281495008604,V605 KV210,V22*7.4,46.6,12761.0,7036,3182.62,OK,True,False,51.57709238259251,2.035791971696085,49.305289882222226,28.79342233403591,40.90908,36.818172000000004,1.1,36.234165095518684,191.55120479400432,82.33148339278381,89.3672753644799,3,39.69605430994914,,0.6837087129125003,29.752949412912503
4900,0.002054281495008604,V804 KV170,G26*8.5,46.0,16015.5,5928,4147.46,OK,True,False,42.74255680216011,1.666296026683965,47.71589636666667,29.153265817890002,40.90908,36.818172000000004,1.1,36.68623464200887,196.36073506985107,82.89659203454741,89.56288806123138,3,41.54326881662882,,0.7155243851446578,30.50126658514466
4900,0.002054281495008604,V804 KV170,G27*8.8,45.68,17271.5,5546,4837.44,OK,True,False,39.5367734578828,1.5409962378167297,46.21665434222223,29.159766972214307,39.545444,35.59089960000001,1.1,36.69394844774772,196.44331905931313,84.18337387031625,90.72437010813297,3,42.33317548532365,,0.7291294167066735,30.514871616706674
4900,0.002054281495008604,V804 KV170,G28*9.2,45.53,17357.91,5380,5177.43,OK,True,False,39.32361664728531,1.5327650343456125,46.87119962222222,29.158202575506323,40.227262,36.2045358,1.1,36.69210855080898,196.42361954943922,83.53168109307441,90.06444612742003,3,42.14308124257079,,0.7258553106952844,30.511597510695285
4900,0.002054281495008604,V807 KV170,G27*8.8,45.52,19849.0,5785,5308.27,OK,True,False,34.93784021933529,1.3547736930377765,48.20832047777778,29.313037803243805,42.272716,38.04544440000001,1.2,38.5228474165458,149.57824745424128,69.11042363967016,75.46519733270793,4,49.486993156857885,,0.85234386604275,30.836501866042752
4900,0.002054281495008604,V807 KV170,G28*9.2,45.34,20721.0,5649,5647.55,OK,True,False,33.33370226079789,1.2933491856318402,49.21475960333333,29.294134856310812,43.636352,39.272716800000005,1.3,40.07171152569353,129.2436625682487,62.35660004002212,68.64994922565396,4,47.17865217818175,,0.812585938789555,30.796743938789557
4900,0.002054281495008604,V807 KV170,G29*9.5,44.71,20997.0,5200,6782.02,OK,True,False,32.98844766369723,1.2789206127111397,46.78029055555556,29.319487026579235,41.590898,37.4318082,1.2,38.530742091769746,149.6395613375245,69.70482002857719,75.98374064128834,4,50.27488333870469,,0.8659141664544932,30.850072166454495
4900,0.002054281495008604,V10 KV160,G29*9.5,45.23,25171.0,5539,6084.92,OK,True,True,27.846743487589233,1.0748990605352315,49.83000565138889,29.451346339032334,44.999988,40.4999892,1.4,41.79931906395364,119.2232111707368,58.10827417417151,64.18317323470674,5,58.10190142239122,,1.0007235462018136,31.128181846201816
